name,city,address,website,email,phone,fax,employees,year_founded,net_assets
Sensirion AG,Staefa,Sensirion AG Laubisrutistr. 50 8712 Staefa Schweiz,www.sensirion.com,info@sensirion.com,+41 443064000,+41 443064030,,,
SensoPart Industriesensorik GmbH,Gottenheim,SensoPart Industriesensorik GmbH Nägelseestr. 16 79288 Gottenheim Deutschland,www.sensopart.com,info@sensopart.de,+49 7673-8210,+49 934289730,,,
Sensor-Technik Wiedemann GmbH Steuer- und Regelelektronik,Kaufbeuren,Sensor-Technik Wiedemann GmbH Steuer- und Regelelektronik Am Bärenwald 6 87600 Kaufbeuren Deutschland,www.sensor-technik.de,info@sensor-technik.de,+49 8341-9505-0,+49 83419505-55,500 Mitarbeiter,1985 gegründet,
SensoTech GmbH,Barleben,SensoTech GmbH Steinfeldstr. 1 39179 Barleben Deutschland,www.sensotech.com,info@sensotech.com,+49 39203 514100,+49 39203 514109,,,
Senstech AG,Fehraltorf,Senstech AG Allmendstr. 9 8320 Fehraltorf Schweiz,www.senstech.ch,senstech@senstech.ch,+41 44 955 0457,,,,
Senswork GmbH,Burghausen,Senswork GmbH Gewerbepark Lindach B 8 84489 Burghausen Deutschland,www.senswork.com,info@senswork.com,+49 8677 40 99 58 0,+49 8677 40 99 58 9,,,
sera GmbH,Immenhausen,sera GmbH Serastr. 1 34376 Immenhausen Deutschland,www.sera-web.com,info@sera-web.com,+49 5673-999-0,+49 567399901,,,
SERCOS International e.V.,Kreuzwertheim,SERCOS International e.V. Lengfurter Str. 23 97892 Kreuzwertheim Deutschland,www.sercos.de,info@sercos.de,+49 9342/ 81 70 864,+49 7162-94 68-66,,,
Serva Transport Systems GmbH,Rosenheim,Serva Transport Systems GmbH Renkenweg 3 83026 Rosenheim Deutschland,www.serva-ts.com,info@serva-ts.com,+49 80312728870,+49 8031 - 272 772,,,
Servotecnica GmbH,Raunheim,Servotecnica GmbH Kelsterbacher Str. 20 65479 Raunheim Deutschland,www.servotecnica.de,info@servotecnica.de,+49 6142-79360-39,+49 6142-79360-40,,,
SEW GmbH,Kempen,SEW GmbH Industriering Ost 86-90 47906 Kempen Deutschland,www.sew-Kempen.de,info@sew-kempen.de,+49 2152 91560,+49 2152 9156999,,,
SEW-EURODRIVE GmbH & Co. KG,Bruchsal,SEW-EURODRIVE GmbH & Co. KG Ernst-Blickle-Str. 42 76646 Bruchsal Deutschland,www.sew-eurodrive.de,sew@sew-eurodrive.de,+49 7251-750,+49 7251751970,,,
SGM Schut Geometrische Meßtechnik GmbH,Trossingen,SGM Schut Geometrische Meßtechnik GmbH Gutenbergstr. 5 78647 Trossingen Deutschland,www.schut.com,SGMD@Schut.com,+49 7425-31266,+49 742531269,,,
SGS Germany GmbH,Hamburg,SGS Germany GmbH Rödingsmarkt 16 20459 Hamburg Deutschland,www.sgsgroup.de,lars.paulmann@sgs.com,+49 40-30101-0,+49 326331,,,
SGS-International Certification Services GmbH,Hamburg,SGS-International Certification Services GmbH Rödingsmarkt 16 20459 Hamburg Deutschland,www.sgsgroup.de,info@sgs.com,+49 40-30101513,+49 40-330408,,,
Shimadzu Europa GmbH,Duisburg,Shimadzu Europa GmbH Albert-Hahn-Str. 6-10 47269 Duisburg Deutschland,www.shimadzu.eu,info@shimadzu.eu,+49 203-76870,+49 203766625,,,
SHINING 3D Technology GmbH,Stuttgart,SHINING 3D Technology GmbH Breitwiesenstr. 28 70565 Stuttgart Deutschland,www.shining3d.com,sales@shining3d.com,+49 711-28444089,,,,
SHW Werkzeugmaschinen GmbH,Aalen,SHW Werkzeugmaschinen GmbH Alte Schmiede 1 73433 Aalen Deutschland,www.shw-wm.de,Info@SHW-WM.de,+49 7361-5578800,+49 -5578900,,,
SIC Marking GmbH,Remscheid,SIC Marking GmbH Am Bruch 21-23 42857 Remscheid Deutschland,www.sic-marking.de,info@sic-marking.de,+49 2191-462400,+49 2191-462400-,,,
Sichelschmidt GmbH material handling,Wetter,Sichelschmidt GmbH material handling Im Hilingschen 32 58300 Wetter Deutschland,sichelschmidt.de,info@sichelschmidt.de,+49 2335-63090,+49 2335/6309-88,,,
SICK AG,Waldkirch,SICK AG Erwin-Sick-Str. 1 79183 Waldkirch Deutschland,www.sick.com,info@sick.de,+49 7681202348,+49 7681-202-3863,mehr als 10.000 Mitarbeiter weltweit,1946 gegründet,"rund 1,8 Mrd. Euro"
SICK Vertriebs-GmbH,Düsseldorf,SICK Vertriebs-GmbH Willstätterstr. 30 40549 Düsseldorf Deutschland,http://www.sick.de,info@sick.de,+49 211-53010,+49 2115301100,,,
Sieb & Meyer AG,Lüneburg,Sieb & Meyer AG Auf dem Schmaarkamp 21 21339 Lüneburg Deutschland,www.sieb-meyer.de,info@sieb-meyer.de,+49 4131-203-0,+49 4131-203-2000,,,
Siebtechnik GmbH,Mülheim,Siebtechnik GmbH Platanenallee 46 45478 Mülheim Deutschland,www.siebtechnik.com,sales@siebtechnik.com,+49 208 5801 00,+49 208 5801 300,,,
Skarke GmbH,Rimbach,Skarke GmbH Auf der Rut 4 64668 Rimbach Deutschland,www.skarke-valves.com,info@skarke.de,+49 6253-80620,+49 6253806222,,,
Siemens AG,Nürnberg,Siemens AG 90327 Nürnberg Deutschland,www.siemens.de,contact@siemens.com,+49 911-8950,+49 911-895-2063,,,
Siemens Digital Industries Software,Cornellà de Llobregat,"Siemens Digital Industries Software Luis Montadas, 5 08940 Cornellà de Llobregat Spanien",plm.automation.siemens.com/global/es/,,+34 93 5102200,,,,
Siemens Industry Software GmbH Digital Factory Division Product Lifecycle Management,Stuttgart,Siemens Industry Software GmbH Digital Factory Division Product Lifecycle Management Kesselstr. 19 70327 Stuttgart Deutschland,WWW.SIEMENS.COM/POLARION,info@polarion.com,+49 711 48999690,+49 711 489996920,,,
Siemens Industry Software GmbH Digital Industries,Köln,Siemens Industry Software GmbH Digital Industries Am Kabellager 9 51063 Köln Deutschland,www.siemens.com/plm,info@plm-automation.siemens.com,+49 221-208020,,,,
Sifa.Info,Iggelbach,Sifa.Info Schloßgasse 16 67471 Iggelbach Deutschland,http://www.sifa.info,tg@sifa.info,+49 171 47 44 025,,,,
sifa-sibe.de,Heidelberg,sifa-sibe.de Dr. Curt Haefner-Verlag GmbH Vangerowstraße 14/1,www.sifa-sibe.de,,+49 7117594-0,,,,
SIG Combibloc GmbH,Linnich,SIG Combibloc GmbH Rurstr. 58 52441 Linnich Deutschland,www.sig.biz,info@sig.biz,+49 2462-790,+49 2462-792519,,,
Sigel GmbH,Mertingen,Sigel GmbH Bäumenheimer Str. 10 86690 Mertingen Deutschland,www.sigel.de,info@sigel.de,+49 9078-810,+49 9078-81-289,,,
Sigfox Germany GmbH,Grasbrunn,Sigfox Germany GmbH Bretonischer Ring 6 85630 Grasbrunn Deutschland,www.sigfox.com,,+49 89 20987801,,,,
SIGG Strahltechnik GmbH,Jestetten,SIGG Strahltechnik GmbH Randenweg 21 79798 Jestetten Deutschland,,info@sigg-strahltechnik.de,+49 (0)7745 9203 0,+49 (0)7745 9203 20,,,
Sigma 3D GmbH,Gescher,Sigma 3D GmbH Marie-Curie-Str. 2 48712 Gescher Deutschland,www.sigma3d.de,info@sigma3d.de,+49 2542-918980,+49 2542-91898 20,,,
SIGMA Engineering GmbH,Aachen,SIGMA Engineering GmbH Kackertstr. 16-18 52072 Aachen Deutschland,www.sigmasoft.de,info@sigmasoft.de,+49 241-894950,+49 241-8949520,,,
SIGMATEK GmbH & Co KG,Lamprechtshausen,SIGMATEK GmbH & Co KG Sigmatekstr. 1 5112 Lamprechtshausen Österreich,www.sigmatek-automation.com,office@sigmatek.at,+43 43-6274-4321-0,+43 -18,,,
Signum Computer GmbH,München,Signum Computer GmbH Rüdesheimer Str. 21 80686 München Deutschland,www.signum-vision.de,sales@signum-vision.de,+49 89-5470550,+49 89574583,,,
Sika Deutschland GmbH,Stuttgart,Sika Deutschland GmbH Kornwestheimer Str. 103-107 70439 Stuttgart Deutschland,deu.sika.com,info@de.sika.com,+49 711-80090,+49 7118009321,,,
SIKO GmbH,Buchenbach,SIKO GmbH Weihermattenweg 2-6 79256 Buchenbach Deutschland,,info@siko.de,+49 7661 394 0,+49 7661 394388,,,
Sikora AG,Bremen,Sikora AG Bruchweide 2 28307 Bremen Deutschland,sikora.net,sales@sikora.net,+49 421-489000,+49 4214890090,,,
SILICON SOFTWARE GmbH,Mannheim,SILICON SOFTWARE GmbH Konrad-Zuse-Ring 28 68163 Mannheim Deutschland,silicon.software,info@silicon-software.de,+49 621 7895070,+49 621-78950710-10,,,
Sill Optics GmbH,Wendelstein,Sill Optics GmbH Johann-Höllfritsch-Str. 13 90530 Wendelstein Deutschland,www.silloptics.de,info@silloptics.de,+49 9129-90230,+49 9129902323,,,
SIM Automation GmbH,Heilbad Heiligenstadt,SIM Automation GmbH Liesebühl 20 37308 Heilbad Heiligenstadt Deutschland,sim-automation.de,sim@sim-automation.de,+49 3606-6900,+49 3606690372,,,
Simar Fördertechnik GmbH,Vaihingen,Simar Fördertechnik GmbH Am Fuchsloch 7 71665 Vaihingen Deutschland,www.simar-int.com,simar@simar-int.com,+49 7042-9030,+49 704290339,,,
Simatec AG,WANGEN A. AARE,Simatec AG Stadthof 2 3380 WANGEN A. AARE Schweiz,www.simatec.com,welcome@simatec.com,+41 326365000,+41 326365019,,,
simcon kunststofftechnische Software GmbH,Würselen,simcon kunststofftechnische Software GmbH Schumanstr. 18 A 52146 Würselen Deutschland,www.simcon-worldwide.com,sales@simcon-worldwide.com,+49 2405-645710,+49 2405-64571-20,,,
SIMONA AG,Kirn,SIMONA AG Teichweg 16 55606 Kirn Deutschland,www.simona.de,mail@simona.de,+49 6752/ 14-0,+49 675214211,,,
SimpaTec GmbH,Aachen,SimpaTec GmbH Wurmbenden 15 52070 Aachen Deutschland,www.simpatec.com,info@simpatec.com,+49 241 5652760,+49 241 93671599,,,
simple system GmbH & Co. KG,München,simple system GmbH & Co. KG Bodenseestr. 29 81241 München Deutschland,www.simplesystem.com,info@simplesystem.de,+49 89 998 2987 00,+49 (0)89 998 2987 28,25 Mitarbeiter,2000 gegründet,über 140 Mio. (2018)
simufact engineering gmbh,Hamburg,simufact engineering gmbh Tempowerkring 19 21079 Hamburg Deutschland,www.simufact.de,info@simufact.de,+49 40-790128000,+49 40-79016222,,,
SimuForm Search Solutions GmbH,Dortmund,SimuForm Search Solutions GmbH Carlo-Schmid-Allee 3 44263 Dortmund Deutschland,www.simuform.de,contact@simuform.com,+49 231 3981890,+49 -99,,,
simus systems GmbH,Karlsruhe,simus systems GmbH Siemensallee 84 76187 Karlsruhe Deutschland,www.simus-systems.com,info@simus-systems.com,+49 721-8308430,+49 721-83084377,,,
Singapore Economic Development Board,Frankfurt,Singapore Economic Development Board Bleichstr. 45 60313 Frankfurt Deutschland,www.edb.gov.sg,edbfr@edb.gov.sg,+49 692739930,+49 6927399333,,,
Singer & Sohn GmbH,Berching,Singer & Sohn GmbH Industriepark Erasbach B 1 92334 Berching Deutschland,www.singer-und-sohn.de,info@singer-und-sohn.de,+49 8462-94220,+49 8462-94220-,,,
SINGLE TEMPERIERTECHNIK GmbH,Hochdorf,SINGLE TEMPERIERTECHNIK GmbH Ostring 17- 19 73269 Hochdorf Deutschland,www.single-temp.de,info@single-temp.de,+49 7153-30090,+49 7153300950,,,
SIOS Meßtechnik GmbH,Ilmenau,SIOS Meßtechnik GmbH Am Vogelherd 46 98693 Ilmenau Deutschland,www.sios-precision.com,info@sios.de,+49 3677-64470,+49 3677-64478,,,
SIR tec GmbH,Rüthen,SIR tec GmbH Niedere Str. 23 59602 Rüthen Deutschland,www.sirtec.de,info@sirtec.de,+49 2952-9027-0,+49 2952-9027-27,,,
Sirius Facilities GmbH,Berlin,Sirius Facilities GmbH Lennestr. 3 10785 Berlin Deutschland,siriusfacilities.com,info@siriusfacilities.com,+49 800404088089,,,,
SITEC Industrietechnologie GmbH,Chemnitz,SITEC Industrietechnologie GmbH Bornaer Str. 192 09114 Chemnitz Deutschland,www.sitec-technology.de,info@sitec-chemnitz.de,+49 371-4708241,+49 3714708240,,,
SITEMA GmbH & Co. KG,Karlsruhe,SITEMA GmbH & Co. KG G.-Braun-Str. 13 76187 Karlsruhe Deutschland,www.sitema.de/de/index.php,info@sitema.de,+49 721-986610,+49 7219866111,,,
Skan AG,Allschwil,Skan AG Binningerstr. 116 4123 Allschwil Schweiz,www.skan.ch,info@skan.ch,+41 614854444,+41 614854445,,,
SKF ECONOMOS Deutschland GmbH,Bietigheim-Bissingen,SKF ECONOMOS Deutschland GmbH Robert-Bosch-Str. 11 74321 Bietigheim-Bissingen Deutschland,www.dichtungen-stuttgart.com,info@dichtungen-stuttgart.com,+49 7142-5930,+49 7142-593-221,,,
SKS Welding Systems GmbH,Kaiserslautern,SKS Welding Systems GmbH Marie-Curie-Str. 14 67661 Kaiserslautern Deutschland,www.sks-welding.com,info@sks-welding.de,+49 6301-79860,+49 6371/9267-19,,,
SKT Schrupp GmbH,Nisterberg,SKT Schrupp GmbH Hauptstr. 33 56472 Nisterberg Deutschland,www.sktschrupp.de,info@sktschrupp.de,+49 2661 982360,+49 2661 9823636,,,
SKZ - KFE gGmbH,Würzburg,SKZ - KFE gGmbH Friedrich-Bergius-Ring 22 97076 Würzburg Deutschland,www.skz.de,info@skz.de,+49 931 41040,,,,
SL-Laser GmbH,Traunreut,SL-Laser GmbH Dieselstr. 2 83301 Traunreut Deutschland,www.sl-laser.com,kontakt@sl-laser.com,+49 8669-863811,+49 8669-7893556,> 30,1988,
SLF Oberflächentechnik GmbH,Emsdetten,SLF Oberflächentechnik GmbH Gutenbergstr. 10 48282 Emsdetten Deutschland,www.slf.eu,info@slf.eu,+49 2572 15370,+49 2572-80908-777,,,
Slidetec GmbH,Burgheim,Slidetec GmbH Nordpark 2 86666 Burgheim Deutschland,www.slidetec.de,info@slidetec.de,+49 8432-948410,+49 8432-948411,,,
Smalley Steel Ring Company,"Lake Zurich, IL","Smalley Steel Ring Company Oakwood Road 555 60047 Lake Zurich, IL USA",www.smalley.com,info@smalley.com,+1 8477195914,+1 8477195999,,,
SMART testsolutions GmbH,Stuttgart,SMART testsolutions GmbH Rötestr. 17 70197 Stuttgart Deutschland,www.smart-testsolutions.de,info@smart-ts.de,+49 711-25521-49,+49 2552110,,,
SMART-FLOW EUROPE s.a.,Mouscron,SMART-FLOW EUROPE s.a. Rue du Plavitout 133 7700 Mouscron Belgien,www.smart-flow.com,info@smart-flow.com,+32 56282690,+32 56282699,,,
smart-TEC GmbH & Co. KG,Oberhaching,smart-TEC GmbH & Co. KG Kolpingring 3 82041 Oberhaching Deutschland,www.smart-tec.com,info@smart-tec.com,+49 89-61300780,+49 8961300789,,,
SmartRay GmbH,Wolfratshausen,SmartRay GmbH Bürgermeister-Finsterwalder-Ring 12 82515 Wolfratshausen Deutschland,www.smartray.de,info@smartray.de,+49 8171-9683400,+49 81719683401,,,
SmartRep GmbH,Hanau,SmartRep GmbH Martin-Luther-King-Str. 2 B 63452 Hanau Deutschland,www.smartrep.de,info@smartrep.de,+49 6181-4408750,+49 61814408777,,,
smartSEC GmbH,Wernau,smartSEC GmbH Ziegelei 14 73249 Wernau Deutschland,www.smartsecgmbh.de,kontakt@smartsecgmbh.de,+49 7153 4066345,,,,
smartTec GmbH,Rodgau,smartTec GmbH Senefelder Str. 2 63110 Rodgau Deutschland,www.smarttec.de,info@smarttec.de,+49 6106-66700,+49 6106-6670-110,,,
SMC Deutschland GmbH,Egelsbach,SMC Deutschland GmbH Boschring 13-15 63329 Egelsbach Deutschland,www.smc.de,info@smc.de,+49 6103-402-0,+49 6103-402-139,,1978 gegründet,
SMS digital GmbH,Düsseldorf,SMS digital GmbH Erkrather Str. 234 b 40233 Düsseldorf Deutschland,www.sms-digital.com,hello@sms-digital.com,+49 211 881-5332,,,,
Cicor Deutschland GmbH,Dresden,Cicor Deutschland GmbH An der Prießnitzaue 22 01328 Dresden Deutschland,www.cicor.com,info@cicor.com,+49 351-266130,+49 351/2661310,,,
SMT Maschinen- und Vertriebs GmbH & Co. KG,Wertheim,SMT Maschinen- und Vertriebs GmbH & Co. KG Roter Sand 5 97877 Wertheim Deutschland,www.smt-wertheim.de,smt@smt-wertheim.de,+49 9342-9700,+49 9342-970800,,,
SMW-Autoblok Spannsysteme GmbH,Meckenbeuren,SMW-Autoblok Spannsysteme GmbH Wiesentalstr. 28 88074 Meckenbeuren Deutschland,smw-autoblok.de/index.phplangde,vertrieb@smwautoblok.de,+49 7542 4050,+49 7542 405171,,,
SOCOMEC GmbH,Mannheim,SOCOMEC GmbH Heppenheimer Str. 57 68309 Mannheim Deutschland,www.socomec.com,de.ups.all@socomec.com,+49 621 / 71 684-0,+49 621 / 71 684-44,,,
SOFLEX Fertigungssteuerungs-GmbH,Rottenburg,SOFLEX Fertigungssteuerungs-GmbH Etzwiesenstr. 25 72108 Rottenburg Deutschland,www.soflex.de,info@soflex.de,+49 7457-94550,+49 7457945510,,,
SoftconCIS GmbH,Oberhaching,SoftconCIS GmbH Grünwalder Weg 28 G 82041 Oberhaching Deutschland,www.softconcis.de,info@softconcis.de,+49 89-69399-500,+49 89-69399-519,,1996 gegründet,
Softing Automotive Electronics GmbH,Haar,Softing Automotive Electronics GmbH Richard-Reitzner-Allee 6 85540 Haar Deutschland,www.softing.com,Info@softing.com,+49 89-456560,+49 89 4 56 56-499,,,
Softing Industrial Automation GmbH,Haar,Softing Industrial Networks GmbH Äußere Sulzbacher Str. 159 -161 90491 Nürnberg Deutschland,www.inat.de,info@inat.de,+49 911-544270,+49 9115442727,,,
Softing Industrial Networks GmbH,Nürnberg,Softing Industrial Networks GmbH Äußere Sulzbacher Str. 159 -161 90491 Nürnberg Deutschland,www.inat.de,info@inat.de,+49 911-544270,+49 9115442727,,,
SoftProject GmbH,Ettlingen,SoftProject GmbH Am Erlengraben 3 76275 Ettlingen Deutschland,www.softproject.de,info@softproject.de,+49 7243-561750,+49 724356175199,,,
Software AG,Darmstadt,Software AG Uhlandstr. 12 64297 Darmstadt Deutschland,www.softwareag.com,webinfo@softwareag.com,+49 6151-92-0,+49 6151-92-1191,,,
Söhner Kunststofftechnik GmbH Präzisionsthermoformen,Schwaigern,Söhner Kunststofftechnik GmbH Präzisionsthermoformen Industriestr. 29 74193 Schwaigern Deutschland,www.soehner.de,info@soehner.de,+49 7138-812200,+49 7138/812-520,,,
SOKRATHERM GmbH Energie- und Wärmetechnik,Hiddenhausen,SOKRATHERM GmbH Energie- und Wärmetechnik Milchstr. 12 32120 Hiddenhausen Deutschland,www.sokratherm.de,info@sokratherm.de,+49 (05221) 9621-0,+49 5221 66063,,,
Sokufol Folien GmbH,Limburg,Sokufol Folien GmbH Industriestr. 11-13 65549 Limburg Deutschland,www.sokufol.de,willkommen@sokufol.de,+49 6432-98883-0,+49 6432-98883-22,,,
Solarius GmbH Headquarters Europe,München,Solarius GmbH Headquarters Europe Albrechtstr. 43 80636 München Deutschland,www.solarius-europe.com,info@solarius-europe.com,+49 89/18006254,,,,
Solidpro GmbH,Langenau,Solidpro GmbH Benzstr. 15 89129 Langenau Deutschland,www.solidpro.de,info@solidpro.de,+49 7345-96170,+49 7345961799,,,
Solidtec GmbH,Dieburg,Solidtec GmbH Lagerstr. 45 64807 Dieburg Deutschland,www.solidtec.de,info@solidtec.de,+49 6071-92290,+49 6071-9229-11,,,
Soloplan GmbH Software für Logistik u. Plan.,Kempten,Soloplan GmbH Software für Logistik u. Plan. Burgstr. 20 87435 Kempten Deutschland,www.soloplan.de,info@soloplan.de,+49 831-574070,+49 8315740720,,,
Solvtec Informationstechnologie GmbH,Forchheim,Solvtec Informationstechnologie GmbH Bayreuther Str. 6 91301 Forchheim Deutschland,www.solvtec.de,info@solvtec.de,+49 9191-977840,+49 9191977849,,,
Sommer & Strassburger GmbH & Co. KG,Bretten,Sommer & Strassburger GmbH & Co. KG Gewerbestr. 32 75015 Bretten Deutschland,www.sus-bretten.de,info@sus-bretten.de,+49 7252-93950,+49 7252939550,,,
Sonation GmbH,Biberach,Sonation GmbH Alte Schulstr. 39 88400 Biberach Deutschland,www.sonation.de,mail@sonation.de,+49 73513003839,+49 73513003841,,,
Sonceboz SA,SONCEBOZ,Sonceboz SA Rue Rosselet-Challandes 5 2605 SONCEBOZ Schweiz,www.sonceboz.com,info@sonceboz.com,+41 324881111,+41 324881100,,,
Sonderhoff Chemicals GmbH,Köln,Sonderhoff Chemicals GmbH Richard-Byrd-Str. 26 50829 Köln Deutschland,www.sonderhoff.com,info@sonderhoff.com,+49 221-956850,+49 221/95685599,,,
Sonderhoff Holding GmbH,Köln,Sonderhoff Chemicals GmbH Richard-Byrd-Str. 26 50829 Köln Deutschland,www.sonderhoff.com,info@sonderhoff.com,+49 221-956850,+49 221/95685599,,,
SONDERMANN Pumpen + Filter GmbH & Co.KG,Köln,SONDERMANN Pumpen + Filter GmbH & Co.KG August-Horch-Str. 4 51149 Köln Deutschland,www.sondermann-pumpen.de,info@sondermann-pumpen.de,+49 2203-93940,+49 2203/939447,,,
Sonovum AG,Leipzig,Sonovum AG Perlickstr. 5 04103 Leipzig Deutschland,www.sonovum.de,info@sonovum.de,+49 341 39299 510,,,,
Sony Europe,Weybridge,Sony Europe The Heights Brooklands 1 KT13 0XW Weybridge Vereinigtes Königreich,www.sony-cp.com/ait,,+44 1932816000,+44 1932817024,,,
Sophos GmbH,Wiesbaden,Sophos GmbH Gustav-Stresemann-Ring 1 65189 Wiesbaden Deutschland,https://www.sophos.com/de-de,info@sophos.de,+49 611 58580,+49 611 58581042,,,
Sourcing Management GmbH,Bremen,Sourcing Management GmbH Tiefer 2 28195 Bremen Deutschland,www.sourcingmanager.de,info@sourcingmanager.de,+49 421-2434960,+49 421/2434941,,,
Southco Manufacturing Ltd.,"Warndon, Worcester","Southco Manufacturing Ltd. Wainwright Road WR4 9FA Warndon, Worcester Vereinigtes Königreich",www.southco.com,info@southco.com,+44 1905346500,+44 1905346501,,,
Spanflug Technologies GmbH,München,Spanflug Technologies GmbH Lindwurmstr. 76 80337 München Deutschland,www.spanflug.de,info@spanflug.de,+49 89-21555438,,,,
Spang & Brands GmbH,Friedrichsdorf,Spang & Brands GmbH Max-Planck-Str. 25 61381 Friedrichsdorf Deutschland,www.spang-brands.de,info@spang-brands.de,+49 6172-9570-0,+49 6172-9570-70,,,
SPANGLER GmbH,Dietfurt,SPANGLER GmbH Altmühlstr. 13 92345 Dietfurt Deutschland,spangler-automation.de,info@spangler-automation.de,+49 8464-651-0,+49 8464-651-195,,,
SpanSet GmbH & Co. KG Transportsysteme,Übach-Palenberg,SpanSet GmbH & Co. KG Transportsysteme Jülicher Str. 49 -51 52531 Übach-Palenberg Deutschland,www.spanset.de,info@spanset.de,+49 2451-48310,+49 2451/4831-207,,,
SparxSystems Software GmbH,Wien,SparxSystems Software GmbH Handelskai 340 TOP 5 1020 Wien Österreich,www.sparxsystems.eu,sales@sparxsystems.eu,+43 662906002041,+43 662903333041,,,
Spatec GmbH,Bad Buchau,Spatec GmbH Kirchstr. 58 88422 Bad Buchau Deutschland,www.spatec.de,info@spatec.de,+49 7582-930-486,+49 7582-930-487,,,
SPEA GmbH,Fernwald,SPEA GmbH Ruhberg 2 35463 Fernwald Deutschland,www.spea-ate.de,spea.germany@spea.com,+49 6404-6970,+49 6404/697-120,,,
Special Coatings GmbH & Co. KG,Gilching,Special Coatings GmbH & Co. KG Zeppelinstr. 14 82205 Gilching Deutschland,www.special-coatings.com,info@special-coatings.com,+49 8105-7727300,+49 8105 39 88 799,,,
Spectra GmbH & Co. KG,Reutlingen,Spectra GmbH & Co. KG Mahdenstr. 3 72768 Reutlingen Deutschland,www.spectra.de,spectra@spectra.de,+49 7121-143210,+49 7121-14321-90,,,
SPECTRO Analytical Instruments GmbH,Kleve,SPECTRO Analytical Instruments GmbH Boschstr. 10 47533 Kleve Deutschland,www.spectro.com,spectro.info@ametek.com,+49 2821-8920,+49 28218922200,,,
SPEKTRA Schwingungstechnik und Akustik GmbH Dresden,Dresden,SPEKTRA Schwingungstechnik und Akustik GmbH Dresden Heidelberger Str. 12 01189 Dresden Deutschland,www.spektra-dresden.de,sales@spektra-dresden.de,+49 351-400240,+49 3514002499,,,
Sphinx Werkzeuge AG,Derendingen,Sphinx Werkzeuge AG Gewerbestr. 1 4552 Derendingen Schweiz,www.sphinx-tools.ch,sphinx@sphinx-tools.ch,+41 326712100,+41 326712111,,,
SPIE GmbH,Ratingen,SPIE GmbH Balcke-Dürr-Allee 7 40882 Ratingen Deutschland,www.spie.de,kontakt@spie.de,+49 2102-3708-0,,,,
Dipl. Ing. Ernest Spirig,Rapperswil,Dipl. Ing. Ernest Spirig Hohlweg 1 8640 Rapperswil Schweiz,www.spirig.com,info@spirig.com,+41 552226900,+41 552226969,,,
SPN Schwaben Präzision Fritz Hopf GmbH,Nördlingen,SPN Schwaben Präzision Fritz Hopf GmbH Fritz-Hopf-Str. 1 86720 Nördlingen Deutschland,www.spn-hopf.de,info@spn-drive.de,+49 9081-2140,+49 9081-214-111,,,
Spreitzer GmbH + Co. KG Präzisionswerkzeuge,Gosheim,Spreitzer GmbH + Co. KG Präzisionswerkzeuge Brücklestr. 21 78559 Gosheim Deutschland,www.spreitzer.de,info@spreitzer.de,+49 7426-94750,+49 7426947520,,,
Spring Technologies GmbH,Wetzlar,Spring Technologies GmbH Siegmund-Hiepe-Str. 6-12 35578 Wetzlar Deutschland,www.ncsimul.de,contact_de@ncsimul.com,+49 6441-9223-0,+49 6441-9223-33,,,
SPT Roth Ltd,LYSS,SPT Roth Ltd Werkstr. 28 3250 LYSS Schweiz,www.smallprecisiontools.com,info@spt.net,+41 323878080,+41 323878088,,,
SPX Flow Technology Germany GmbH,Norderstedt,SPX Flow Technology Germany GmbH Werkstr. 4 22844 Norderstedt Deutschland,www.spxflow.com,branluebbe@spxflow.com,+49 40-522020,+49 40/52202433,,,
SR System-Elektronik GmbH,Niedereschach,SR System-Elektronik GmbH Eschachstr. 23 78078 Niedereschach Deutschland,www.sr-line.com,info@sr-line.com,+49 7728-92680,+49 7728-9268-99,,,
SSAB Swedish Steel GmbH,Düsseldorf,SSAB Swedish Steel GmbH Hamborner Str. 55 40472 Düsseldorf Deutschland,www.ssab.de,kontakt@ssab.com,+49 211-91250,+49 211/9125-129,,,
Fritz Schäfer GmbH & Co KG,Neunkirchen,Fritz Schäfer GmbH & Co KG Fritz-Schäfer-Str. 20 57290 Neunkirchen Deutschland,www.ssi-schaefer.com,info@ssi-schaefer.com,+49 2735 701,+49 2735 70-396,,,
SSV Software Systems GmbH,Hannover,SSV Software Systems GmbH Dünenweg 5 30419 Hannover Deutschland,www.ssv-embedded.de,sales@ssv-embedded.de,+49 511-40000-0,+49 511-40000-40,,,
STABILA Messgeräte Gustav Ullrich GmbH,Annweiler,STABILA Messgeräte Gustav Ullrich GmbH Landauer Str. 45 76855 Annweiler Deutschland,www.stabila.de,info@stabila.de,+49 6346-3090,+49 6346-309480,,,
STAHL CraneSystems GmbH,Künzelsau,STAHL CraneSystems GmbH Daimlerstr. 6 74653 Künzelsau Deutschland,www.stahlcranes.com,marketing.scs@stahlcranes.com,+49 7940-1280,+49 7940/55665,,,
Stahlbehälterbau Greis GmbH,Burbach,Stahlbehälterbau Greis GmbH Lützelner Str. 46 57299 Burbach Deutschland,www.hg-systems.com,info@hg-systems.com,+49 2736-50960,+49 2736/5096140,,,
STAHLWILLE Eduard Wille GmbH & Co. KG,Wuppertal,STAHLWILLE Eduard Wille GmbH & Co. KG Lindenallee 27 42349 Wuppertal Deutschland,www.stahlwille.de,info@stahlwille.de,+49 202-47910,+49 2024791200,,,
